rsi,ema9,ema20,atr,momentum,volume,target
53.79229871645305,103.83466107143144,103.86281387573592,0.26461428571428564,0.3299999999999983,6287.0,0.10999999999999943
52.89730349971312,103.82392885714515,103.85502207804679,0.2504000000000011,0.19900000000001228,2400.0,-0.28000000000000114
61.303191489361886,103.79134308571612,103.83654378489948,0.24411428571428623,0.16899999999999693,4985.0,-0.09100000000000819
63.715710723192075,103.82547446857289,103.84849199586144,0.25275714285714407,0.18099999999999739,5924.0,-0.46000000000000796
47.98004987531199,103.76057957485831,103.8153975200651,0.2706142857142879,-0.1599999999999966,5068.0,0.10099999999999909
51.96572580645133,103.72246365988664,103.79202632767795,0.2569000000000017,-0.23200000000001353,7947.0,0.43200000000000216
42.087351106068866,103.67837092790931,103.764404772661,0.2541857142857162,-0.3100000000000023,20978.0,0.7210000000000036
48.307515777395366,103.66309674232745,103.7489376514552,0.2784000000000018,-0.3399999999999892,21064.0,0.6700000000000017
54.995004995004756,103.73087739386196,103.77303882750708,0.31125714285714423,-0.010000000000005116,10549.0,0.33100000000000307
59.286037053773214,103.82930191508957,103.8158922725064,0.3226142857142875,0.35200000000000387,6000.0,0.17900000000000205
57.73921200750497,103.91784153207166,103.85933110369626,0.3166142857142873,0.4410000000000025,5236.0,0.28999999999999204
57.56005652378708,104.00087322565733,103.90444242715377,0.31432857142857323,0.48099999999999454,4195.0,0.17900000000000205
62.94490492442733,104.08109858052586,103.95182886266294,0.31564285714285895,0.6209999999999951,5870.0,0.3610000000000042
66.83555964993084,104.17727886442069,104.00994039955218,0.31921428571428734,0.9009999999999962,5752.0,0.2710000000000008
65.0,104.24422309153655,104.05775559959483,0.31978571428571556,0.5499999999999972,3680.0,0.3199999999999932
70.63025210084037,104.34797847322925,104.12492173296675,0.3290000000000006,1.2620000000000005,1201.0,-0.01100000000000989
75.15021459227478,104.4449827785834,104.19235775839849,0.3146428571428572,1.2630000000000052,1262.0,-0.05100000000000193
71.42857142857133,104.52238622286671,104.25327606712244,0.2952857142857133,1.3299999999999983,1854.0,-0.018999999999991246
87.93208004851427,104.56830897829337,104.30077358453936,0.26814285714285546,1.1499999999999915,1241.0,0.20000000000000284
87.63975155279515,104.61104718263469,104.34660467172608,0.2602857142857137,0.7800000000000011,1646.0,0.23100000000000875
91.67196439923715,104.65143774610776,104.39102327441884,0.2644999999999992,0.5900000000000034,3193.0,-0.04999999999999716
91.87344913151361,104.71155019688621,104.44444962923609,0.24071428571428402,0.6799999999999926,3247.0,-0.1599999999999966
89.70934799685789,104.77184015750896,104.49859728359456,0.21785714285714164,0.6800000000000068,4232.0,-0.3810000000000002
70.73732718894023,104.77007212600716,104.5237784946808,0.21785714285714164,0.3610000000000042,3996.0,-0.030000000000001137
70.2808112324492,104.77445770080573,104.54932339994929,0.21935714285714067,0.23000000000000398,1482.0,0.08100000000000307
60.82548877624933,104.74596616064458,104.55719736185888,0.22364285714285512,0.12000000000000455,2180.0,-0.07900000000000773
61.71266808209497,104.74337292851567,104.57394047025328,0.22578571428571234,-0.030000000000001137,2653.0,-0.23000000000000398
61.16295764536995,104.76929834281253,104.60242233022916,0.2357857142857124,0.04000000000000625,5467.0,-0.2610000000000099
51.232711966325816,104.72603867425002,104.59771544163591,0.2462857142857128,-0.27899999999999636,3728.0,0.10999999999999943
41.10807113543076,104.68143093940002,104.58869492338488,0.23335714285714154,-0.24899999999999523,6663.0,0.17900000000000205
42.63824117255153,104.66754475152001,104.59091445449108,0.24192857142857044,-0.1700000000000017,5113.0,0.0799999999999983
44.55190199871062,104.666635801216,104.59777974453955,0.23542857142857088,-0.15000000000000568,1907.0,0.12000000000000455
47.651006711409636,104.6697086409728,104.60580072125008,0.2355714285714287,-0.269999999999996,2228.0,0.21099999999999852
46.93877551020396,104.67416691277823,104.61401017636912,0.23557142857142768,-0.32100000000001216,4992.0,0.12000000000000455
49.019607843137216,104.69593353022259,104.63010444528635,0.2269999999999998,0.01999999999999602,4621.0,0.03310000000000457
48.03464357095279,104.73534682417807,104.65514211716383,0.22342857142857145,0.10099999999999909,9237.0,0.09000000000000341
43.392504930966226,104.75067745934246,104.67008096314824,0.2134999999999993,0.1799999999999926,2721.0,-0.09000000000000341
52.08218963218572,104.76376196747397,104.6839875380865,0.20471428571428468,0.08310000000000173,6926.0,-0.28410000000000935
56.758669497523044,104.80760957397918,104.71246491541159,0.22564999999999966,0.10999999999999943,30016.0,-0.49099999999999966
52.97225891677635,104.79048765918334,104.71337301870572,0.24136428571428528,0.16899999999999693,4386.0,-0.1490000000000009
43.73050530255755,104.73879012734668,104.69609939787661,0.23993571428571414,0.028999999999996362,1548.0,0.060000000000002274
37.32534930139732,104.68943210187734,104.6766613599836,0.22779285714285688,-0.11999999999999034,5488.0,0.14000000000000057
50.79113924050617,104.66614568150187,104.66678884950898,0.209935714285713,-0.09000000000000341,2408.0,0.0800000000000125
53.609083536090765,104.6513165452015,104.6596661019367,0.20422142857142841,-0.09000000000000341,8120.0,0.021000000000000796
50.85910652921005,104.6474532361612,104.65703123508558,0.20265000000000047,-0.05999999999998806,6725.0,0.01999999999999602
49.55908289241663,104.64856258892895,104.65664730793458,0.20922142857142895,-0.12999999999999545,4964.0,-0.20300000000000296
47.01298701298694,104.64145007114317,104.65249042146462,0.21247857142857132,-0.28000000000000114,4845.0,-0.25
48.310810810811184,104.64356005691454,104.65244371465846,0.22033571428571516,-0.1599999999999966,8914.0,-0.5190000000000055
37.142857142857366,104.60484804553163,104.63316336088147,0.23097857142857134,-0.366100000000003,4944.0,-0.42799999999999727
29.166666666666956,104.5564784364253,104.607433516988,0.24454999999999977,-0.6200000000000045,13032.0,-0.2909999999999968
26.108374384236726,104.47178274914023,104.56224937251295,0.254407142857143,-0.5889999999999986,3579.0,-0.15200000000000102
24.013351659140028,104.38182619931219,104.51079705132125,0.2546928571428576,-0.5099999999999909,4912.0,-0.16100000000000136
17.71793054571225,104.31986095944976,104.46900685595732,0.22882857142857102,-0.4200000000000017,3749.0,-0.09000000000000341
20.145044319097508,104.2520887675598,104.42253001253282,0.21182857142857106,-0.5919999999999987,7033.0,0.07100000000001216
21.34927412467991,104.17387101404783,104.36905096372017,0.21061428571428564,-0.7309999999999945,4895.0,0.3709999999999951
29.632587859424632,104.13549681123827,104.3321889671754,0.21854285714285737,-0.6500000000000057,12605.0,0.37000000000000455
29.008863819501173,104.11879744899062,104.30550430363489,0.23140000000000072,-0.6009999999999991,7409.0,0.48099999999999454
37.161198288159795,104.1414379591925,104.2985038937649,0.25504285714285607,-0.3810000000000002,8852.0,0.37189999999999657
40.55330634277999,104.183550367354,104.30359876102538,0.2671857142857123,-0.29999999999999716,10714.0,0.09999999999999432
46.34591961023128,104.2534402938832,104.32544649807059,0.27347142857142615,0.08299999999999841,5225.0,-0.2600000000000051
49.72801721561349,104.32353223510655,104.35196587920673,0.28401428571428305,0.24089999999999634,13233.0,-0.3918999999999926
44.40026878709808,104.34922578808525,104.3614929383299,0.2890785714285684,0.3190000000000026,21000.0,-0.028999999999996362
44.979577944179475,104.3339806304682,104.35306503944135,0.2869357142857112,0.25099999999999056,10183.0,0.10900000000000887
45.65292491939203,104.30958450437457,104.33963027378027,0.2841499999999968,0.14000000000000057,7334.0,0.0309999999999917
58.441029223425645,104.33226760349966,104.34757024770596,0.2792214285714252,0.4420000000000073,11021.0,-0.0799999999999983
60.923655783469016,104.34221408279973,104.35084927173396,0.2777214285714251,0.5210000000000008,9983.0,-0.40100000000001046
54.9228466144632,104.32237126623978,104.3405779125212,0.2940785714285679,0.2609999999999957,12173.0,-0.3019999999999925
60.3677397181811,104.32649701299182,104.34080858751918,0.30472142857142515,0.2909999999999968,20291.0,-0.39100000000000534
53.01841231512199,104.25739761039345,104.30654110299353,0.3161499999999963,-0.2510000000000048,3723.0,-0.05999999999998806
48.92490035661851,104.19411808831477,104.2717276646132,0.30672142857142454,-0.41100000000000136,4691.0,-0.24900000000000944
47.29407944582723,104.14569447065182,104.24127741084051,0.29314999999999614,-0.5810000000000031,4506.0,-0.3019999999999925
40.846479868142374,104.10075557652145,104.21077480028427,0.2852928571428543,-0.6828999999999894,2789.0,-0.257000000000005
31.74576833720515,104.01900446121716,104.16136767644767,0.28450714285714135,-0.7600000000000051,4825.0,0.2669000000000068
23.54386385426652,103.94520356897374,104.11266599297646,0.2773642857142846,-0.6229999999999905,3484.0,-0.347999999999999
20.84496556858369,103.88896285517899,104.06993589840728,0.28120714285714143,-0.5480000000000018,9538.0,-0.3919999999999959
35.95076642543732,103.90295028414319,104.05936105093993,0.3034285714285697,-0.46410000000000196,16812.0,-0.7579000000000065
28.25600143317814,103.78276022731455,103.98723142704088,0.33399285714285604,-1.0799999999999983,2009.0,-0.01100000000000989
28.653828685620823,103.68060818185164,103.91911414827509,0.32635,-0.9709999999999894,3937.0,-0.05100000000000193
20.36569987389646,103.5846865454813,103.85072232462984,0.32336428571428605,-1.1420000000000101,1135.0,-0.0589999999999975
24.15671783210152,103.52594923638505,103.79741543656986,0.3219357142857149,-0.6899999999999977,2821.0,-0.2289999999999992
24.973062983642038,103.46495938910803,103.74251872832511,0.311078571428573,-0.7199999999999989,3016.0,-0.1490000000000009
20.28404592240669,103.40036751128642,103.68532646848462,0.2960071428571445,-0.8100000000000023,2853.0,-0.18099999999999739
23.57372900851145,103.33269400902914,103.62596204291465,0.27729285714285873,-0.8590000000000089,2104.0,-0.021000000000000796
24.572799625468107,103.28055520722332,103.57320375311326,0.27522142857143045,-0.6199999999999903,3392.0,0.19899999999999807
22.606147722246874,103.21664416577865,103.51489863376914,0.2767214285714305,-0.6890000000000072,5432.0,0.3709999999999951
26.316072774249008,103.18151533262292,103.46976543055302,0.28129285714285857,-0.6230000000000047,5738.0,0.4099999999999966
38.675489563159246,103.19941226609834,103.45083538954798,0.2837214285714294,-0.6878999999999991,4957.0,0.3199999999999932
41.53264458408747,103.22592981287866,103.43951773340055,0.28522142857142946,0.029999999999986926,5516.0,0.35900000000000887
44.628807746620765,103.27094385030293,103.4406112826005,0.27807857142857273,0.17899999999998784,3122.0,0.27000000000001023
39.936539197986676,103.33495508024234,103.45493401759093,0.25007857142857304,0.39000000000000057,646.0,0.020000000000010232
65.30291109362653,103.40616406419387,103.47741649210607,0.20672857142857332,0.4000000000000057,549.0,-0.0589999999999975
67.66325727773358,103.4691312513551,103.5006149214293,0.20601428571428723,0.5,889.0,-0.11899999999999977
65.64885496183228,103.49750500108408,103.51112778605508,0.20607142857142996,0.4690000000000083,1016.0,0.1910000000000025
63.73892022562467,103.52440400086726,103.52263942547842,0.20821428571428718,0.5700000000000074,963.0,-0.07900000000000773
65.86178184845934,103.5399232006938,103.53019757543285,0.21257142857142952,0.5300000000000011,697.0,0.06799999999999784
74.96217851739797,103.59233856055505,103.55608352062973,0.2275714285714301,0.8410000000000082,1583.0,0.1389999999999958
66.46545942320557,103.58447084844404,103.55578985199833,0.2512857142857164,0.5120000000000005,5506.0,0.2400000000000091
68.7108886107631,103.60157667875524,103.56666700895087,0.27828571428571636,0.3990000000000009,4765.0,0.12199999999999989
77.87258248009074,103.66946134300419,103.60231777000317,0.2882857142857164,0.6090000000000089,3134.0,-0.10999999999999943
70.59145673603507,103.69416907440335,103.62047798238382,0.28292857142857436,0.34200000000001296,1274.0,-0.02200000000000557
66.31183469004364,103.71373525952268,103.63681341263297,0.2665000000000027,0.20100000000000762,1160.0,-0.04999999999999716
65.84126984126982,103.73718820761815,103.6553073733346,0.26657142857143057,0.14000000000000057,1536.0,-0.0799999999999983
60.55408970976254,103.74395056609451,103.6663257187313,0.26157142857143106,0.04999999999999716,1516.0,-0.25
55.373665480427306,103.74356045287561,103.67353279313784,0.2551428571428594,0.13100000000000023,1998.0,-0.21130000000000848
52.283105022831094,103.7450483623005,103.6809106223628,0.2629285714285733,0.11899999999999977,1771.0,-0.32340000000000657
43.39498018494057,103.70023868984039,103.66568103928063,0.2757142857142877,-0.08100000000000307,1566.0,-0.07000000000000739
47.15993492254342,103.66633095187231,103.65282570220629,0.2750714285714305,-0.27130000000001075,823.0,0.16030000000000655
43.16753576681359,103.61858476149784,103.63137563532949,0.27212142857143007,-0.12539999999999907,1231.0,0.4223999999999961
44.930163846360145,103.58506780919828,103.61419700339334,0.27797857142857346,-0.2190000000000083,2940.0,0.15000000000000568
46.370651320952035,103.60625424735862,103.62151157449874,0.28712142857143064,-0.25,2719.0,0.09099999999999397
60.31823235130618,103.6550033978869,103.64327237692743,0.27412142857142946,0.05699999999998795,1071.0,-0.06850000000000023
47.80422606924634,103.64420271830951,103.63924643626767,0.2576928571428577,-0.1910000000000025,1340.0,0.20100000000000762
44.63273021874131,103.67176217464761,103.65284201376599,0.2569071428571438,-0.049000000000006594,1532.0,-0.06999999999999318
49.56886856114522,103.69370973971809,103.66509515531209,0.24626428571428655,0.010499999999993292,1553.0,-0.11049999999998761
50.36949453148113,103.71536779177447,103.67813371194903,0.2455500000000015,0.060000000000002274,3295.0,-0.2810000000000059
45.76271186440679,103.71469423341958,103.6813590727158,0.2483357142857169,-0.03900000000000148,1562.0,-0.10099999999999909
46.390412936760235,103.70595538673567,103.6803724943619,0.2563357142857165,0.15000000000000568,1165.0,0.0309999999999917
